date,watertemp,sealv,precip,temp,vwind,dwind,sin,cos,precip1,precip2,precip3,precip4,precip5,precipsum,meantemp,raise,waterlv
2009-03-22,7.19,503.17,2.7,3.48,5.13,261.25,-0.988361510467761,-0.152123386189917,0,0,0,0,0.6,0.6,2.968,TRUE,75.05
2009-03-23,7.19,507.83,1.1,4.16,7.5,242.5,-0.887010833178221,-0.461748613235034,2.7,0,0,0,0,2.7,2.782,TRUE,75.5
2009-03-24,7.19,537.5,1.9,0.34,6.38,221.25,-0.659345815100069,-0.751839807478978,1.1,2.7,0,0,0,3.8,2.964,TRUE,76.18
2009-03-25,7.25,515.17,0,-0.78,3.38,265,-0.996194698091746,-0.087155742747658,1.9,1.1,2.7,0,0,5.7,2.49,TRUE,78.5
2009-03-26,7.21,501.67,0.1,-0.56,2.75,101.25,0.98078528040323,-0.195090322016128,0,1.9,1.1,2.7,0,5.7,1.986,TRUE,82.66
2009-03-27,7.09,499,5.6,4.39,4.63,176.25,0.065403129230143,-0.997858923238603,0.1,0,1.9,1.1,2.7,5.8,1.328,TRUE,85.02
2009-03-28,7.11,497.17,9.2,6.5,3.38,172.5,0.130526192220052,-0.99144486137381,5.6,0.1,0,1.9,1.1,8.7,1.51,FALSE,85.33
2009-03-29,7.11,504.67,0.1,4.41,5.75,208.75,-0.480988768919387,-0.876726755707508,9.2,5.6,0.1,0,1.9,16.8,1.978,FALSE,84.78
2009-03-30,7.14,493,0,3.38,3,206.25,-0.442288690219001,-0.896872741532688,0.1,9.2,5.6,0.1,0,15,2.792,FALSE,84.13
2009-03-31,7.15,481.83,0,6.18,6.63,237.5,-0.843391445812885,-0.537299608346824,0,0.1,9.2,5.6,0.1,15,3.624,FALSE,83.61
2009-04-01,7.15,498,0,4.85,4.38,216.25,-0.591309648363582,-0.806444604267483,0,0,0.1,9.2,5.6,14.9,4.972,FALSE,82.91
2009-04-02,7.16,494.33,0,2.95,2.25,98.75,0.988361510467761,-0.152123386189917,0,0,0,0.1,9.2,9.3,5.064,FALSE,81.97
2009-04-03,7.17,494.33,0,5.94,1.75,215,-0.573576436351046,-0.819152044288992,0,0,0,0,0.1,0.1,4.354,FALSE,81.38
2009-04-04,7.18,498.67,0,6.93,2,186.25,-0.108866874851964,-0.99405633822232,0,0,0,0,0,0,4.66,FALSE,80.51
2009-04-05,7.19,496,0,6.48,7.38,256.25,-0.971342069813261,-0.237685892326173,0,0,0,0,0,0,5.37,FALSE,79.41
2009-04-06,7.2,492.17,0,6.26,3.25,192.5,-0.216439613938103,-0.976296007119933,0,0,0,0,0,0,5.43,FALSE,78.68
2009-04-07,7.21,497.5,0,5.23,2.75,56.25,0.831469612302545,0.555570233019602,0,0,0,0,0,0,5.712,FALSE,77.99
2009-04-08,7.21,500,3.9,11.51,2.25,140,0.642787609686539,-0.766044443118978,0,0,0,0,0,0,6.168,FALSE,77.08
2009-04-09,7.24,491.67,1.1,8.61,4.25,230,-0.766044443118978,-0.642787609686539,3.9,0,0,0,0,3.9,7.282,FALSE,76.09
2009-04-10,7.27,489.67,0,7.39,2.88,141.25,0.625923472184059,-0.779884483092882,1.1,3.9,0,0,0,5,7.618,FALSE,75.46
2009-04-11,7.28,489.33,0,8.7,4.13,80,0.984807753012208,0.17364817766693,0,1.1,3.9,0,0,5,7.8,FALSE,74.72
2009-04-12,7.3,490.17,0,9.09,2.25,48.75,0.751839807478977,0.659345815100069,0,0,1.1,3.9,0,5,8.288,FALSE,73.94
2009-04-13,7.32,486.17,0,9.26,2.5,37.5,0.608761429008721,0.793353340291235,0,0,0,1.1,3.9,5,9.06,FALSE,73.1
2009-04-14,7.35,490.83,0,10.09,3.13,67.5,0.923879532511287,0.38268343236509,0,0,0,0,1.1,1.1,8.61,FALSE,72.29
2009-04-15,7.38,492,0,6.85,5.13,46.25,0.722363962059756,0.691513055782269,0,0,0,0,0,0,8.906,FALSE,71.26
2009-04-16,7.41,487.33,0,7.55,5.75,58.75,0.854911870672946,0.518773258160522,0,0,0,0,0,0,8.798,FALSE,70.68
2009-04-17,7.43,481.5,0,6.9,5.63,50,0.766044443118978,0.642787609686539,0,0,0,0,0,0,8.568,FALSE,69.99
2009-04-18,7.46,488.67,0,5.41,6.5,45,0.707106781186547,0.707106781186548,0,0,0,0,0,0,8.13,FALSE,69.15
2009-04-19,7.49,475.67,0,2.85,5.25,61.25,0.876726755707508,0.480988768919388,0,0,0,0,0,0,7.36,FALSE,68.5
2009-04-20,7.51,478.17,0,3.84,3.38,193.75,-0.237685892326173,-0.971342069813261,0,0,0,0,0,0,5.912,FALSE,67.95
2009-04-21,7.54,476.83,0,5.65,5,61.25,0.876726755707508,0.480988768919388,0,0,0,0,0,0,5.31,FALSE,67.43
2009-04-22,7.57,477.17,0,7.6,3.13,51.25,0.779884483092882,0.625923472184059,0,0,0,0,0,0,4.93,FALSE,66.8
2009-04-23,7.6,480.67,0,7.01,4.5,37.5,0.608761429008721,0.793353340291235,0,0,0,0,0,0,5.07,FALSE,65.88
2009-04-24,7.63,474.83,0,7.03,2.88,103.75,0.971342069813261,-0.237685892326173,0,0,0,0,0,0,5.39,FALSE,65.18
2009-04-25,7.66,472.67,0,12.29,4,131.25,0.751839807478977,-0.659345815100069,0,0,0,0,0,0,6.226,FALSE,64.32
2009-04-26,7.68,471.5,0,16.29,5.25,168.75,0.195090322016128,-0.98078528040323,0,0,0,0,0,0,7.916,FALSE,63.54
2009-04-27,7.71,474.33,0,16.98,6.63,168.75,0.195090322016128,-0.98078528040323,0,0,0,0,0,0,10.044,FALSE,62.93
2009-04-28,7.73,477,0,18.28,4.5,162.5,0.300705799504273,-0.953716950748227,0,0,0,0,0,0,11.92,FALSE,61.97
2009-04-29,7.76,483.33,0,17.21,4.5,97.5,0.99144486137381,-0.130526192220052,0,0,0,0,0,0,14.174,FALSE,61.13
2009-04-30,7.79,489.83,0,9.21,6.13,41.25,0.659345815100069,0.751839807478977,0,0,0,0,0,0,16.21,FALSE,60.47
2009-05-01,7.82,479,0,8.88,6,51.25,0.779884483092882,0.625923472184059,0,0,0,0,0,0,15.594,FALSE,60.08
2009-05-02,7.86,472,0,7.34,2,87.5,0.999048221581858,0.043619387365336,0,0,0,0,0,0,14.112,FALSE,59.68
2009-05-03,7.9,471.33,0,10.71,2.38,182.5,-0.043619387365336,-0.999048221581858,0,0,0,0,0,0,12.184,FALSE,59.24
2009-05-04,7.95,477.5,0,10.01,8.63,250,-0.939692620785908,-0.342020143325669,0,0,0,0,0,0,10.67,FALSE,58.28
2009-05-05,7.99,475.17,2.1,8.99,7.38,227.5,-0.737277336810124,-0.67559020761566,0,0,0,0,0,0,9.23,FALSE,57.73
2009-05-06,8.04,487.67,6.7,8.83,8.75,235,-0.819152044288992,-0.573576436351046,2.1,0,0,0,0,2.1,9.186,FALSE,57
2009-05-07,8.08,490,0,10.53,6.63,258.75,-0.98078528040323,-0.195090322016129,6.7,2.1,0,0,0,8.8,9.176,TRUE,57.07
2009-05-08,8.13,489.17,12.9,14.98,4.13,188.75,-0.152123386189917,-0.988361510467761,0,6.7,2.1,0,0,8.8,9.814,FALSE,57.91
2009-05-09,8.18,487.17,0.6,11.7,7.75,221.25,-0.659345815100069,-0.751839807478978,12.9,0,6.7,2.1,0,21.7,10.668,FALSE,57.74
2009-05-10,8.22,496.83,13,9.73,3.25,170,0.17364817766693,-0.984807753012208,0.6,12.9,0,6.7,2.1,22.3,11.006,FALSE,57.68
2009-05-11,8.26,502.67,0,8.85,2.38,268.75,-0.999762027079909,-0.021814885034561,13,0.6,12.9,0,6.7,33.2,11.154,TRUE,57.64
2009-05-12,8.29,506.67,0,7.75,3.13,208.75,-0.480988768919387,-0.876726755707508,0,13,0.6,12.9,0,26.5,11.158,TRUE,57.93
2009-05-13,8.33,503.17,0,7.96,2.25,123.75,0.831469612302545,-0.555570233019602,0,0,13,0.6,12.9,26.5,10.602,TRUE,58.42
2009-05-14,8.37,503.83,0,8,3.13,178.75,0.021814885034561,-0.999762027079909,0,0,0,13,0.6,13.6,9.198,TRUE,59.08
2009-05-15,8.41,498.67,0,6.5,2.88,32.5,0.537299608346824,0.843391445812886,0,0,0,0,13,13,8.458,FALSE,59.62
2009-05-16,8.44,497.83,3,7.59,4.63,55,0.819152044288992,0.573576436351046,0,0,0,0,0,0,7.812,FALSE,59.58
2009-05-17,8.48,491.17,0,9.14,3,151.25,0.480988768919388,-0.876726755707508,3,0,0,0,0,3,7.56,FALSE,58.98
2009-05-18,8.52,490.33,0.9,12.01,2.63,218.75,-0.625923472184059,-0.779884483092882,0,3,0,0,0,3,7.838,FALSE,58.1
2009-05-19,8.55,486.67,0.2,12.76,3.13,158.75,0.362438038283702,-0.932007869282798,0.9,0,3,0,0,3.9,8.648,FALSE,57.23
2009-05-20,8.59,486,0.5,13.6,3.38,208.75,-0.480988768919387,-0.876726755707508,0.2,0.9,0,3,0,4.1,9.6,FALSE,56.34
2009-05-21,8.62,485.67,9,13.51,2.5,125,0.819152044288992,-0.573576436351046,0.5,0.2,0.9,0,3,4.6,11.02,FALSE,56.08
2009-05-22,8.66,492.67,0,12.53,8.25,248.75,-0.932007869282798,-0.362438038283702,9,0.5,0.2,0.9,0,10.6,12.204,FALSE,55.21
2009-05-23,8.7,495.67,0,11.08,7.75,267.5,-0.999048221581858,-0.043619387365336,0,9,0.5,0.2,0.9,10.6,12.882,TRUE,54.73
2009-05-24,8.73,494.67,0,12.99,5.25,251.25,-0.946930129495106,-0.321439465303162,0,0,9,0.5,0.2,9.7,12.696,TRUE,54.91
2009-05-25,8.77,496.17,0,12.35,2.75,253.75,-0.960049854385929,-0.279829014030992,0,0,0,9,0.5,9.5,12.742,FALSE,55.04
2009-05-26,8.81,494.33,2.3,17.66,3.13,118.75,0.876726755707508,-0.480988768919387,0,0,0,0,9,9,12.492,FALSE,54.83
2009-05-27,8.85,492.33,2.7,13.4,8.88,256.25,-0.971342069813261,-0.237685892326173,2.3,0,0,0,0,2.3,13.322,TRUE,54.08
2009-05-28,8.89,499.5,5.8,10.99,6.13,233.75,-0.806444604267483,-0.591309648363582,2.7,2.3,0,0,0,5,13.496,TRUE,54.41
2009-05-29,8.93,522,0,11.01,4.75,37.5,0.608761429008721,0.793353340291235,5.8,2.7,2.3,0,0,10.8,13.478,TRUE,55.03
2009-05-30,8.97,513.5,0.1,12.83,7.5,50,0.766044443118978,0.642787609686539,0,5.8,2.7,2.3,0,10.8,13.082,TRUE,56.58
2009-05-31,9.02,507.83,0,14.84,5.13,43.75,0.691513055782269,0.722363962059756,0.1,0,5.8,2.7,2.3,10.9,13.178,TRUE,58.25
2009-06-01,9.07,502.83,0.1,14.7,2.25,86.25,0.997858923238603,0.065403129230143,0,0.1,0,5.8,2.7,8.6,12.614,FALSE,59.27
2009-06-02,9.11,503.33,2.8,13.55,2.13,205,-0.422618261740699,-0.90630778703665,0.1,0,0.1,0,5.8,6,12.874,FALSE,58.94
2009-06-03,9.16,515.33,3.1,10.43,4.63,252.5,-0.953716950748227,-0.300705799504273,2.8,0.1,0,0.1,0,3,13.386,TRUE,58.38
2009-06-04,9.2,510.33,4.7,11.38,7.75,266.25,-0.997858923238603,-0.065403129230143,3.1,2.8,0.1,0,0.1,6.1,13.27,TRUE,59.41
2009-06-05,9.25,518.33,4.3,8.68,5.38,257.5,-0.976296007119933,-0.216439613938103,4.7,3.1,2.8,0.1,0,10.7,12.98,TRUE,60.79
2009-06-06,9.29,511.5,0.2,9.54,4.5,75,0.965925826289068,0.258819045102521,4.3,4.7,3.1,2.8,0.1,15,11.748,TRUE,62
2009-06-07,9.34,510,0.1,10.21,5.25,52.5,0.793353340291235,0.608761429008721,0.2,4.3,4.7,3.1,2.8,15.1,10.716,FALSE,62.49
2009-06-08,9.39,504.67,5.4,12.1,3.88,167.5,0.216439613938103,-0.976296007119933,0.1,0.2,4.3,4.7,3.1,12.4,10.048,FALSE,62.21
2009-06-09,9.44,501.67,0.7,12.18,4.25,72.5,0.953716950748227,0.300705799504273,5.4,0.1,0.2,4.3,4.7,14.7,10.382,FALSE,61.65
2009-06-10,9.49,502.83,2.2,16.01,3.75,232.5,-0.793353340291235,-0.608761429008721,0.7,5.4,0.1,0.2,4.3,10.7,10.542,FALSE,60.45
2009-06-11,9.53,497.17,12.3,15.71,3.63,151.25,0.480988768919388,-0.876726755707508,2.2,0.7,5.4,0.1,0.2,8.6,12.008,FALSE,59.35
2009-06-12,9.56,512.17,8.8,11.69,12.13,222.5,-0.67559020761566,-0.737277336810124,12.3,2.2,0.7,5.4,0.1,20.7,13.242,TRUE,58.28
2009-06-13,9.6,521,1.1,11.28,6.25,258.75,-0.98078528040323,-0.195090322016129,8.8,12.3,2.2,0.7,5.4,29.4,13.538,TRUE,60.68
2009-06-14,9.64,514.83,0,13.24,10.5,257.5,-0.976296007119933,-0.216439613938103,1.1,8.8,12.3,2.2,0.7,25.1,13.374,TRUE,64.43
2009-06-15,9.68,511.5,0,13.6,8.5,248.75,-0.932007869282798,-0.362438038283702,0,1.1,8.8,12.3,2.2,24.4,13.586,TRUE,67.53
2009-06-16,9.72,519.67,0,12.24,5.13,248.75,-0.932007869282798,-0.362438038283702,0,0,1.1,8.8,12.3,22.2,13.104,TRUE,69.56
2009-06-17,9.76,520.17,0,12.25,6.5,255,-0.965925826289068,-0.258819045102521,0,0,0,1.1,8.8,9.9,12.41,TRUE,70.45
2009-06-18,9.79,509.33,0,13.64,6.13,203.75,-0.402746689858737,-0.915311479119447,0,0,0,0,1.1,1.1,12.522,FALSE,71.13
2009-06-19,9.82,512.83,0.2,13.9,5.25,238.75,-0.854911870672947,-0.518773258160521,0,0,0,0,0,0,12.994,FALSE,70.53
2009-06-20,9.86,514.17,1.6,13.81,6.63,238.75,-0.854911870672947,-0.518773258160521,0.2,0,0,0,0,0.2,13.126,FALSE,69.63
2009-06-21,9.89,518.17,0,13.55,2.88,100,0.984807753012208,-0.17364817766693,1.6,0.2,0,0,0,1.8,13.168,FALSE,68.91
2009-06-22,9.92,518,0.1,14.01,4,77.5,0.976296007119933,0.216439613938103,0,1.6,0.2,0,0,1.8,13.43,FALSE,68.24
2009-06-23,9.96,517.67,0,14.96,5.5,32.5,0.537299608346824,0.843391445812886,0.1,0,1.6,0.2,0,1.9,13.782,TRUE,67.46
2009-06-24,9.99,519,0.1,14.94,6.5,42.5,0.67559020761566,0.737277336810124,0,0.1,0,1.6,0.2,1.9,14.046,TRUE,67.68
2009-06-25,10.02,517.33,5.1,15.99,6.75,57.5,0.843391445812886,0.537299608346824,0.1,0,0.1,0,1.6,1.8,14.254,TRUE,69.19
2009-06-26,10.06,510,0,15.4,7.38,55,0.819152044288992,0.573576436351046,5.1,0.1,0,0.1,0,5.3,14.69,FALSE,70.29
2009-06-27,10.1,506.67,0,14.24,4.63,46.25,0.722363962059756,0.691513055782269,0,5.1,0.1,0,0.1,5.3,15.06,FALSE,69.96
2009-06-28,10.14,501.67,0,14.31,4.75,38.75,0.625923472184059,0.779884483092882,0,0,5.1,0.1,0,5.2,15.106,FALSE,68.91
2009-06-29,10.17,501.67,0,16.29,4.38,45,0.707106781186547,0.707106781186548,0,0,0,5.1,0.1,5.2,14.976,FALSE,67.47
2009-06-30,10.21,501.67,0.1,18.91,3.5,37.5,0.608761429008721,0.793353340291235,0,0,0,0,5.1,5.1,15.246,FALSE,65.88
2009-07-01,10.25,497.83,0,19.51,1.88,68.75,0.932007869282798,0.362438038283702,0.1,0,0,0,0,0.1,15.83,FALSE,64.47
2009-07-02,10.29,495.67,0,17.91,2.25,103.75,0.971342069813261,-0.237685892326173,0,0.1,0,0,0,0.1,16.652,FALSE,63.19
2009-07-03,10.33,493,0,18.39,1.88,140,0.642787609686539,-0.766044443118978,0,0,0.1,0,0,0.1,17.386,FALSE,61.96
2009-07-04,10.38,496.83,2.4,18.28,3.88,243.75,-0.896872741532688,-0.442288690219001,0,0,0,0.1,0,0.1,18.202,FALSE,60.83
2009-07-05,10.42,507,0.1,18.55,3.25,143.75,0.591309648363582,-0.806444604267483,2.4,0,0,0,0.1,2.5,18.6,FALSE,59.86
2009-07-06,10.47,501.67,1.8,16.64,3.38,196.25,-0.279829014030992,-0.960049854385929,0.1,2.4,0,0,0,2.5,18.528,FALSE,59.3
2009-07-07,10.52,500,16.4,17.65,1.5,121.25,0.854911870672947,-0.518773258160521,1.8,0.1,2.4,0,0,4.3,17.954,FALSE,58.96
2009-07-08,10.57,506.5,27.1,15.54,2.88,157.5,0.38268343236509,-0.923879532511287,16.4,1.8,0.1,2.4,0,20.7,17.902,TRUE,58.57
2009-07-09,10.62,510.17,0,16,10.5,236.25,-0.831469612302545,-0.555570233019602,27.1,16.4,1.8,0.1,2.4,47.8,17.332,TRUE,59.57
2009-07-10,10.69,506.17,1.2,14.89,5.25,190,-0.17364817766693,-0.984807753012208,0,27.1,16.4,1.8,0.1,45.4,16.876,TRUE,62.56
2009-07-11,10.75,518.83,1.6,13.83,4.88,177.5,0.043619387365336,-0.999048221581858,1.2,0,27.1,16.4,1.8,46.5,16.144,TRUE,64.6
2009-07-12,10.81,514.17,2.8,14.63,2.38,145,0.573576436351046,-0.819152044288992,1.6,1.2,0,27.1,16.4,46.3,15.582,TRUE,65.82
2009-07-13,10.86,514.5,0.1,15.94,3.25,172.5,0.130526192220052,-0.99144486137381,2.8,1.6,1.2,0,27.1,32.7,14.978,TRUE,66.18
2009-07-14,10.91,513.5,0.6,18.88,3.5,191.25,-0.195090322016128,-0.98078528040323,0.1,2.8,1.6,1.2,0,5.7,15.058,FALSE,66.35
2009-07-15,10.96,511.33,16.2,20.89,1.38,138.75,0.659345815100069,-0.751839807478977,0.6,0.1,2.8,1.6,1.2,6.3,15.634,TRUE,66.31
2009-07-16,11.01,507.17,0,19.63,1.88,207.5,-0.461748613235034,-0.887010833178222,16.2,0.6,0.1,2.8,1.6,21.3,16.834,TRUE,66.68
2009-07-17,11.06,502.5,0,19.41,3.75,90,1,6.12E-17,0,16.2,0.6,0.1,2.8,19.7,17.994,TRUE,68.73
2009-07-18,11.1,515,14,21.94,5.13,175,0.087155742747658,-0.996194698091746,0,0,16.2,0.6,0.1,16.9,18.95,TRUE,69.31
2009-07-19,11.14,508.33,8.3,16.3,5.25,277.5,-0.99144486137381,0.130526192220051,14,0,0,16.2,0.6,30.8,20.15,TRUE,69.57
2009-07-20,11.18,505,14.7,15.76,7.25,225,-0.707106781186547,-0.707106781186548,8.3,14,0,0,16.2,38.5,19.634,TRUE,70.54
2009-07-21,11.23,500.17,0.2,16.7,8.88,247.5,-0.923879532511287,-0.382683432365089,14.7,8.3,14,0,0,37,18.608,TRUE,71.81
2009-07-22,11.28,511.83,11.8,18.8,2,177.5,0.043619387365336,-0.999048221581858,0.2,14.7,8.3,14,0,37.2,18.022,TRUE,73.93
2009-07-23,11.33,513.17,0,22.25,3.38,135,0.707106781186548,-0.707106781186547,11.8,0.2,14.7,8.3,14,49,17.9,TRUE,75.99
2009-07-24,11.38,514.17,0,18.58,6.88,251.25,-0.946930129495106,-0.321439465303162,0,11.8,0.2,14.7,8.3,35,17.962,TRUE,77.75
2009-07-25,11.42,515.33,3,16.56,6.38,246.25,-0.915311479119447,-0.402746689858737,0,0,11.8,0.2,14.7,26.7,18.418,TRUE,79.26
2009-07-26,11.47,521.33,0,16.28,6.88,256.25,-0.971342069813261,-0.237685892326173,3,0,0,11.8,0.2,15,18.578,TRUE,80.14
2009-07-27,11.51,517,0,18.51,3,175,0.087155742747658,-0.996194698091746,0,3,0,0,11.8,14.8,18.494,FALSE,80.92
2009-07-28,11.55,518.5,0.5,17.24,4.88,217.5,-0.608761429008721,-0.793353340291235,0,0,3,0,0,3,18.436,FALSE,81.01
2009-07-29,11.59,514.5,0,17.2,3,175,0.087155742747658,-0.996194698091746,0.5,0,0,3,0,3.5,17.434,FALSE,80.62
2009-07-30,11.63,515,4.8,19.86,4.38,181.25,-0.021814885034561,-0.999762027079909,0,0.5,0,0,3,3.5,17.158,FALSE,79.93
2009-07-31,11.67,510.33,1.7,15.61,6.63,240,-0.866025403784438,-0.5,4.8,0,0.5,0,0,5.3,17.818,FALSE,78.63
2009-08-01,11.7,512.33,0,16.19,3.5,168.75,0.195090322016128,-0.98078528040323,1.7,4.8,0,0.5,0,7,17.684,FALSE,78.43
2009-08-02,11.74,516.67,0,21.09,3,125,0.819152044288992,-0.573576436351046,0,1.7,4.8,0,0.5,7,17.22,FALSE,77.74
2009-08-03,11.77,520.67,0,19.81,4.25,63.75,0.896872741532688,0.442288690219001,0,0,1.7,4.8,0,6.5,17.99,FALSE,76.51
2009-08-04,11.8,519.33,0,19.04,4.38,42.5,0.67559020761566,0.737277336810124,0,0,0,1.7,4.8,6.5,18.512,FALSE,75.59
2009-08-05,11.83,515.33,0,19.05,3.13,105,0.965925826289068,-0.258819045102521,0,0,0,0,1.7,1.7,18.348,FALSE,75.1
2009-08-06,11.86,510.83,0,19.25,4.63,43.75,0.691513055782269,0.722363962059756,0,0,0,0,0,0,19.036,FALSE,74.28
2009-08-07,11.89,507.5,0,17.49,2.88,42.5,0.67559020761566,0.737277336810124,0,0,0,0,0,0,19.648,FALSE,73.41
2009-08-08,11.92,504.33,0,19.38,4,81.25,0.988361510467761,0.152123386189917,0,0,0,0,0,0,18.928,FALSE,72.53
2009-08-09,11.96,499.83,0,19.88,2.88,56.25,0.831469612302545,0.555570233019602,0,0,0,0,0,0,18.842,FALSE,71.38
2009-08-10,11.99,495.67,0,19.49,3.5,142.5,0.608761429008721,-0.793353340291235,0,0,0,0,0,0,19.01,FALSE,70.46
2009-08-11,12.03,498.5,6.1,17.58,4.13,198.75,-0.321439465303161,-0.946930129495106,0,0,0,0,0,0,19.098,FALSE,69.53
2009-08-12,12.06,502.33,5.3,17.49,7.63,245,-0.90630778703665,-0.422618261740699,6.1,0,0,0,0,6.1,18.764,TRUE,68.73
2009-08-13,12.17,517.33,25.4,16.53,6.75,261.25,-0.988361510467761,-0.152123386189917,5.3,6.1,0,0,0,11.4,18.764,TRUE,71.6
2009-08-14,12.21,519,9.9,16.31,7,266.25,-0.997858923238603,-0.065403129230143,25.4,5.3,6.1,0,0,36.8,18.194,TRUE,77.08
2009-08-15,12.24,511.17,0,16.61,3.63,201.25,-0.362438038283701,-0.932007869282799,9.9,25.4,5.3,6.1,0,46.7,17.48,TRUE,80.17
2009-08-16,12.28,499.83,0,19.14,4.88,222.5,-0.67559020761566,-0.737277336810124,0,9.9,25.4,5.3,6.1,46.7,16.904,FALSE,81.5
2009-08-17,12.32,507.33,12.9,17.73,5.38,202.5,-0.38268343236509,-0.923879532511287,0,0,9.9,25.4,5.3,40.6,17.216,TRUE,81.3
2009-08-18,12.35,519.67,0,17.14,8.38,262.5,-0.99144486137381,-0.130526192220052,12.9,0,0,9.9,25.4,48.2,17.264,TRUE,81.42
2009-08-19,12.37,526,0,16.33,3.13,212.5,-0.537299608346824,-0.843391445812886,0,12.9,0,0,9.9,22.8,17.386,TRUE,82.41
2009-08-20,12.4,513.17,0,17,3.13,125,0.819152044288992,-0.573576436351046,0,0,12.9,0,0,12.9,17.39,TRUE,83.48
2009-08-21,12.42,508.5,8,20.16,3.88,201.25,-0.362438038283701,-0.932007869282799,0,0,0,12.9,0,12.9,17.468,FALSE,83.88
2009-08-22,12.45,513.33,0,17.65,3,246.25,-0.915311479119447,-0.402746689858737,8,0,0,0,12.9,20.9,17.672,TRUE,83.52
2009-08-23,12.47,510.67,0,15.3,1.5,108.75,0.946930129495106,-0.321439465303162,0,8,0,0,0,8,17.656,TRUE,83.96
2009-08-24,12.5,505.67,0,15.11,3,123.75,0.831469612302545,-0.555570233019602,0,0,8,0,0,8,17.288,FALSE,84.08
2009-08-25,12.52,504.5,0.1,19.16,3.38,142.5,0.608761429008721,-0.793353340291235,0,0,0,8,0,8,17.044,FALSE,83.7
2009-08-26,12.54,505.33,0,17.63,4.38,213.75,-0.555570233019602,-0.831469612302545,0.1,0,0,0,8,8.1,17.476,FALSE,82.4
2009-08-27,12.56,502.83,0,16.69,2.38,168.75,0.195090322016128,-0.98078528040323,0,0.1,0,0,0,0.1,16.97,FALSE,81.78
2009-08-28,12.58,505.5,3.9,20.78,3.88,181.25,-0.021814885034561,-0.999762027079909,0,0,0.1,0,0,0.1,16.778,FALSE,80.82
2009-08-29,12.6,504.5,2.6,16.15,5.75,240,-0.866025403784438,-0.5,3.9,0,0,0.1,0,4,17.874,FALSE,79.53
2009-08-30,12.61,508.67,9.3,14.2,7,228.75,-0.751839807478977,-0.659345815100069,2.6,3.9,0,0,0.1,6.6,18.082,TRUE,79.09
2009-08-31,12.63,505,0,15.1,4.13,202.5,-0.38268343236509,-0.923879532511287,9.3,2.6,3.9,0,0,15.8,17.09,TRUE,80.69
2009-09-01,12.65,504,0.1,19.23,4.75,158.75,0.362438038283702,-0.932007869282798,0,9.3,2.6,3.9,0,15.8,16.584,FALSE,81.84
2009-09-02,12.68,506,0.1,17.39,3.63,176.25,0.065403129230143,-0.997858923238603,0.1,0,9.3,2.6,3.9,15.9,17.092,FALSE,81.15
2009-09-03,12.69,513.5,10.4,17.48,4.5,161.25,0.321439465303162,-0.946930129495106,0.1,0.1,0,9.3,2.6,12.1,16.414,FALSE,80.64
2009-09-04,12.71,499.17,2.5,15.38,6.25,191.25,-0.195090322016128,-0.98078528040323,10.4,0.1,0.1,0,9.3,19.9,16.68,FALSE,79.74
2009-09-05,12.72,513,23.7,13.9,7.38,216.25,-0.591309648363582,-0.806444604267483,2.5,10.4,0.1,0.1,0,13.1,16.916,TRUE,79.57
2009-09-06,12.73,521.33,0,16.18,9.75,270,-1,-1.84E-16,23.7,2.5,10.4,0.1,0.1,36.8,16.676,TRUE,80.9
2009-09-07,12.75,518,0.1,15.41,3.13,188.75,-0.152123386189917,-0.988361510467761,0,23.7,2.5,10.4,0.1,36.7,16.066,TRUE,84.29
2009-09-08,12.76,510.17,0,16.18,3.13,173.75,0.108866874851965,-0.99405633822232,0.1,0,23.7,2.5,10.4,36.7,15.67,TRUE,85.61
2009-09-09,12.77,503.83,0,17.4,3.75,171.25,0.152123386189917,-0.988361510467761,0,0.1,0,23.7,2.5,26.3,15.41,FALSE,86.14
2009-09-10,12.78,525.17,1.2,17.09,2.13,91.25,0.999762027079909,-0.021814885034561,0,0,0.1,0,23.7,23.8,15.814,FALSE,85.49
2009-09-11,12.78,523.33,0.1,16.15,3.63,30,0.5,0.866025403784439,1.2,0,0,0.1,0,1.3,16.452,TRUE,85
2009-09-12,12.79,516.67,5.2,13.24,2.88,178.75,0.021814885034561,-0.999762027079909,0.1,1.2,0,0,0.1,1.4,16.446,FALSE,85.38
2009-09-13,12.79,525.83,2.4,13.48,4.38,155,0.422618261740699,-0.90630778703665,5.2,0.1,1.2,0,0,6.5,16.012,FALSE,85.14
2009-09-14,12.79,528.67,0,15.01,4.75,62.5,0.887010833178222,0.461748613235034,2.4,5.2,0.1,1.2,0,8.9,15.472,TRUE,85.08
2009-09-15,12.79,519.17,0,13.89,2.88,43.75,0.691513055782269,0.722363962059756,0,2.4,5.2,0.1,1.2,8.9,14.994,FALSE,85.67
2009-09-16,12.79,507.5,0,13.06,1.13,122.5,0.843391445812886,-0.537299608346824,0,0,2.4,5.2,0.1,7.7,14.354,FALSE,85.48
2009-09-17,12.79,514.67,0,14.76,2.5,135,0.707106781186548,-0.707106781186547,0,0,0,2.4,5.2,7.6,13.736,FALSE,84.2
2009-09-18,12.79,507.5,0,11.1,1.38,135,0.707106781186548,-0.707106781186547,0,0,0,0,2.4,2.4,14.04,FALSE,82.81
2009-09-19,12.8,500.83,0,12.55,1.38,77.5,0.976296007119933,0.216439613938103,0,0,0,0,0,0,13.564,FALSE,81.69
